title,author,stars,reviews,category_id,publishedDate,category_name
Blackstone Outdoor Gas Griddle Cookbook: 1200 Days of Wholesome and Cost-effective Blackstone Griddle Recipes for Beginners | Easy-to-Make at Home and Advanced Users,Cheryl L. Wilson,5.0,2,18,2023-07-12,"Cookbooks, Food & Wine"
Canal House: Cook Something: Recipes to Rely On,Melissa Hamilton,4.7,151,18,2019-09-10,"Cookbooks, Food & Wine"
Hocus Pocus: The Official Cookbook,Elena Craig,4.7,33,18,2023-07-11,"Cookbooks, Food & Wine"
The Great Book of French Cuisine,Henri-Paul Pellaprat,4.3,18,18,2022-08-16,"Cookbooks, Food & Wine"
"Andaza: A Memoir of Food, Flavour and Freedom in the Pakistani Kitchen",Sumayya Usmani,4.9,14,18,2023-04-13,"Cookbooks, Food & Wine"
Fiber Fueled Cookbook for Beginners: Newest & Tested Plant-Based High-Fiber Recipes for Losing Weight optimize your Gut Microbiome and Supercharge Health and Wellness.,Naomi Lane,4.0,11,18,2022-09-25,"Cookbooks, Food & Wine"
Taste of Home Ultimate Chicken Cookbook: Amp up your poultry game with more than 362 finger-licking chicken dishes,Taste of Home,4.7,46,18,2022-04-05,"Cookbooks, Food & Wine"
The Official Big Ninja Foodi Pressure Cooker Cookbook: 175 Recipes and 3 Meal Plans for Your Favorite Do-It-All Multicooker,Kenzie Swanhart,4.6,3524,18,2019-11-19,"Cookbooks, Food & Wine"
"The Dehydrator Bible: The Complete Prepper's Guide to Dry, Cure and Preserve Food | How to Dehydrate and Preserving Fruit, Vegetables, Meat & More to Survive Any Crisis",Susan Sparkle,4.2,48,18,2023-03-05,"Cookbooks, Food & Wine"
Fatty Liver Air Fryer Cookbook for Beginners: 1500 Days of Quick and Healthy Recipes to Reverse Fatty Liver and Cleanse Your Body| 28-Days Meal Plan Included,Helen Taylor,5.0,2,18,2023-05-12,"Cookbooks, Food & Wine"
Bariatric Air Fryer Cookbook for Beginners: 2000 Days of Easy & Tasty Recipes that Anyone Can do in 30 mins or Less to Maintain Your New Stomach Healthy and Stay in Shape | 60-day Sleeve Meal Plan,Wilda Buckley,4.7,126,18,2023-08-16,"Cookbooks, Food & Wine"
"The Green Juicing Recipe Book: 75 Recipes for Weight Loss, Glowing Skin, and Boosted Energy",Carey Avalon,4.6,467,18,2019-11-12,"Cookbooks, Food & Wine"
"Body Harmony: Nourishing, Plant-Based Recipes for Intuitive Eating",Nicole Berrie,4.8,79,18,2022-05-17,"Cookbooks, Food & Wine"
The Indoor Electric Grill Cookbook: 101 Delicious Recipes Plus Pro Tips & Illustrated Instructions!,Matt Jason,4.4,23,18,2022-05-31,"Cookbooks, Food & Wine"
The Diabetes Code: prevent and reverse type 2 diabetes naturally,Jason Fung,4.7,13384,18,2018-04-02,"Cookbooks, Food & Wine"
"TRAEGER GRILL & SMOKER COOKBOOK: Complete Guide for Beginner to Master Traeger Wood Pellet Grill with Delicious, Affordable, & Easy Pitmaster Recipes | Smoker Cooking Bible for All Types Of Meat",Daniel Truman,4.5,200,18,2022-05-29,"Cookbooks, Food & Wine"
"The Healthnut Cookbook: Energize Your Day with Over 100 Easy, Healthy, and Delicious Meals",Nikole Goncalves,4.7,349,18,2019-09-03,"Cookbooks, Food & Wine"
Keto Soul Food Cookbook: Homestyle Favorites to Enjoy on the Ketogenic Diet,Marrekus Wilkes,4.5,225,18,2021-06-29,"Cookbooks, Food & Wine"
The Everyday Art of Gluten-Free: 125 Savory and Sweet Recipes Using 6 Fail-Proof Flour Blends,Karen Morgan,4.5,56,18,2022-08-16,"Cookbooks, Food & Wine"
Instant Pot Recipe Collection: Simple and Delicious Pressure Cooker Family Favourites for Beginners and Experienced Cooks.,Flo Lum,4.7,356,18,2018-06-16,"Cookbooks, Food & Wine"
"Cooking on the Big Green Egg: Everything You Need to Know From Set-up to Cooking Techniques, with 70 Recipes",James Whetlor,4.7,257,18,2021-04-29,"Cookbooks, Food & Wine"
The Beginners Asian Keto Diet Cookbook,Susan Zeppieri,4.5,73,18,2022-08-02,"Cookbooks, Food & Wine"
Cast Iron Skillet Dump Cakes: 75 Sweet & Scrumptious Easy-to-Make Recipes,Dominique DeVito,4.7,5,18,2022-11-22,"Cookbooks, Food & Wine"
Cinnamon and Salt: Cicchetti in Venice: Small Bites From the Lagoon City,Emiko Davies,4.5,45,18,2022-04-20,"Cookbooks, Food & Wine"
King Solomon's Table: A Culinary Exploration of Jewish Cooking from Around the World: A Cookbook,Joan Nathan,4.8,271,18,2017-04-04,"Cookbooks, Food & Wine"
"Sweet Vegan Treats: 90 Recipes for Cookies, Brownies, Cakes, and Tarts",Hannah Kaminsky,4.7,297,18,2019-10-01,"Cookbooks, Food & Wine"
"A Taste of Latin America: Culinary Traditions and Classic Recipes from Argentina, Brazil, Chile, Colombia, Costa Rica, Cuba, Mexico, Peru, Puerto Rico & Venezuela",Patricia Cartin,4.6,320,18,2017-10-03,"Cookbooks, Food & Wine"
Instant Indian: Classic Foods from Every Region of India made easy in the Instant Pot,Rinku Bhattacharya,4.5,67,18,2018-10-02,"Cookbooks, Food & Wine"
What We Hunger For: Refugee and Immigrant Stories about Food and Family,Sun Yung Shin,3.9,8,18,2021-04-01,"Cookbooks, Food & Wine"
"The Postnatal Depletion Cure: A complete guide to rebuilding your health and reclaiming your energy for mothers of newborns, toddlers and young children",Oscar Serrallach,4.5,59,18,2018-05-29,"Cookbooks, Food & Wine"
"The Complete Air Fryer Cookbook for Beginners #2023: 1001 Affordable, Quick & Easy Air Fryer Recipes for Smart People on a Budget | Fry, Bake, Grill & Roast Most Wanted Family Meals",America's Food Hub,4.0,5279,18,2019-10-26,"Cookbooks, Food & Wine"
Keto for Cancer Cookbook: A New Unique way to approach cancer by Ketogenic Diet Recipes for Cancer treatments and management.,Dr. Jemy Cole,3.1,4,18,2023-03-14,"Cookbooks, Food & Wine"
Juicing for Beginners: 1200 Days of Tasty and Easy Juice Recipes for Health and Wellness,Claire Smith,4.6,113,18,2023-03-16,"Cookbooks, Food & Wine"
"Cooking for Good Times: Super Delicious, Super Simple [A Cookbook]",Paul Kahan,4.7,196,18,2019-10-15,"Cookbooks, Food & Wine"
"Lean and Green Cookbook for Beginners: 2000 days of quick and healthy recipes for a lasting transformation. Harness the power of the 5&1 and 4&2&1 meal plan, embrace green food, and change your life!",Nancy Johnson,4.7,19,18,2023-06-26,"Cookbooks, Food & Wine"
The Anti Inflammatory Cookbook: Over 100 Recipes to Help You Control the Relationship Between Inflammation and Diet,Vesta Klein,4.2,45,18,2021-11-17,"Cookbooks, Food & Wine"
Emely's Quick & Best: 100 Original Professional Cooking Recipes: Try New Delicious and Healthy Ideas with Easy Step-by-Step Photos,Emely Madinson,5.0,40,18,2023-09-03,"Cookbooks, Food & Wine"
"The Authentic Thai Cookbook with Pictures for Beginners: Easy and Delicious Full Color Thai Street Recipe Book from Exotic Thailand Including Curries, Salads, Seafood and More",Somsak Pattaya,4.5,14,18,2023-07-20,"Cookbooks, Food & Wine"
"The Autoimmune Protocol Baking Book: 75 Sweet & Savory, Allergen-Free Treats That Add Joy to Your Healing Journey",Wendi Washington-Hunt,4.1,35,18,2022-12-13,"Cookbooks, Food & Wine"
"Smoothies For Beginners: The Practical Guide to Make Easy and Tasty Homemade Smoothies Ready in a Few Minutes | Perfect to Lose Weight, Boost Energy, and Take Care of Your Health",Andrea Allison,4.7,8,18,2023-06-25,"Cookbooks, Food & Wine"
Freezer Pleasers: Over 150 Delicious Make-Ahead Meals for All Occasions,Erin Courtney,4.7,17,18,2023-01-02,"Cookbooks, Food & Wine"
"Gluten-Free & Dairy-Free Meal Prep Cookbook: Easy and Satisfying Recipes without Gluten or Dairy | Save Time, Lose Weight and Improve Health | 30-Day Meal Plan",Kelly Hearner,4.0,212,18,2019-10-27,"Cookbooks, Food & Wine"
The Crepe Recipe Book for Beginners: 60+ Sweet and Savory Crepes,Ann Costlow,4.5,356,18,2021-06-08,"Cookbooks, Food & Wine"
"UNSCRIPTED: Life, Liberty, and the Pursuit of Entrepreneurship",MJ DeMarco,4.7,3057,29,2017-05-23,Nonfiction
The Adult Psychotherapy Progress Notes Planner (PracticePlanners),Arthur E. Jongsma,4.7,438,29,2021-04-16,Nonfiction
Flawless: Lessons in Looks and Culture from the K-Beauty Capital,Elise Hu,4.6,114,29,2023-05-23,Nonfiction
"Cook Once, Eat All Week: 26 Weeks of Gluten-Free, Affordable Meal Prep to Preserve Your Time & Sanity",Cassy Joy Garcia,4.6,7887,29,2019-04-23,Nonfiction
"The Blue Zones Challenge: A 4-Week Plan for a Longer, Better Life",Dan Buettner,4.4,1272,29,2022-01-11,Nonfiction
Mornings on Main: A Clean & Wholesome Romance,Jodi Thomas,4.6,1648,29,2023-01-18,Nonfiction
Hitting the Wall: Eliminate the Beliefs That Sabotage Your Business and Your Life,Shelly Lefkoe,4.9,39,29,2023-08-29,Nonfiction
Flawless Consulting: A Guide to Getting Your Expertise Used,Peter Block,4.5,19,29,2023-04-19,Nonfiction
Everything Is Figureoutable,Marie Forleo,4.7,5110,29,2019-09-10,Nonfiction
Mastering The Market Cycle: Getting the Odds on Your Side,Howard Marks,4.4,2661,29,2018-10-02,Nonfiction
Bake It Better: 70 Show-Stopping Recipes to Level Up Your Baking Skills,Matt Adlard,4.8,186,29,2023-08-29,Nonfiction
"The Relationship Cure: A 5 Step Guide to Strengthening Your Marriage, Family, and Friendships",John Gottman,4.5,1522,29,2017-02-22,Nonfiction
"PlantYou: 140+ Ridiculously Easy, Amazingly Delicious Plant-Based Oil-Free Recipes",Carleigh Bodrug,4.7,5440,29,2022-02-15,Nonfiction
The Ultimate Meal-Prep Cookbook: One Grocery List. A Week of Meals. No Waste.,America's Test Kitchen,4.5,1040,29,2021-03-02,Nonfiction
"The Twelve Steps and Twelve Traditions of Overeaters Anonymous, Second Edition",Overeaters Anonymous,4.7,1237,29,2018-03-16,Nonfiction
Get Out of Your Own Way: Overcoming Self-Defeating Behavior:,Mark Goulston,4.5,2894,29,2021-05-07,Nonfiction
"True North, Emerging Leader Edition: Leading Authentically in Today's Workplace",Bill George,4.2,75,29,2022-08-23,Nonfiction
"The Occasionally Accurate Annals of Football: The NFL's Greatest Players, Plays, Scandals, and Screw-Ups (Plus Stuff We Totally Made Up)",Dan Patrick,3.9,25,29,2023-09-05,Nonfiction
"Practice Makes Perfect: The new friends-to-lovers rom-com from the author of the TikTok sensation, THE CHEAT SHEET!",Sarah Adams,4.3,6013,29,2023-05-02,Nonfiction
The Logic Of Sports Betting,Ed Miller,4.5,614,29,2019-05-21,Nonfiction
DEI Deconstructed: Your No-Nonsense Guide to Doing the Work and Doing It Right,Lily Zheng,4.6,154,29,2022-11-08,Nonfiction
Confessions of an Advertising Man,David Ogilvy,4.7,666,29,2023-08-02,Nonfiction
"Nomad Capitalist: Reclaim Your Freedom with Offshore Companies, Dual Citizenship, Foreign Banks, and Overseas Investments",Andrew Henderson,4.5,2224,29,2021-08-31,Nonfiction
"The Book on Flipping Houses: How to Buy, Rehab, and Resell Residential Properties (Fix-and-Flip 1)",J Scott,4.7,1802,29,2019-01-17,Nonfiction
California Burning: The Fall of Pacific Gas and Electric--and What It Means for America's Power Grid,Katherine Blunt,4.5,226,29,2022-08-30,Nonfiction
"Winning Tools: 3 Leadership Principles That Build Purpose, Respect & Success",Matthew Mitchell,5.0,31,29,2023-07-18,Nonfiction
"The Complete Guide to Pressure Canning: Everything You Need to Know to Can Meats, Vegetables, Meals in a Jar, and More",Diane Devereaux - The Canning Diva,4.7,12066,29,2018-07-10,Nonfiction
"Men's Work: A Practical Guide to Face Your Darkness, End Self-Sabotage, and Find Freedom",Connor Beaton,4.5,163,29,2023-01-31,Nonfiction
The 5 Languages of Appreciation in the Workplace: Empowering Organizations by Encouraging People,Gary Chapman,4.6,2902,29,2019-01-01,Nonfiction
Clinical Supervision: A Competency-Based Approach,Carol A. Falender,4.5,22,29,2021-06-22,Nonfiction
The Confidence Map: Charting a Path from Chaos to Clarity,Peter Atwater,4.4,15,29,2023-07-25,Nonfiction
Ask Powerful Questions: Create Conversations That Matter,Will Wise,4.5,655,29,2017-10-13,Nonfiction
Mind Hacking Happiness Volume I: The Quickest Way to Happiness and Controlling Your Mind,Sean Webb,4.7,527,29,2017-05-10,Nonfiction
Quantitative Trading: How to Build Your Own Algorithmic Trading Business (Wiley Trading),Ernest P. Chan,4.5,114,29,2021-06-21,Nonfiction
Investing All-in-One For Dummies,Eric Tyson,4.7,115,29,2022-03-25,Nonfiction
The Private Equity Playbook: Management’s Guide to Working with Private Equity,Adam Coffey,4.6,845,29,2019-02-26,Nonfiction
Safe Haven: Investing for Financial Storms,Mark Spitznagel,4.1,396,29,2021-08-10,Nonfiction
Sunday Casseroles: Complete Comfort in One Dish,Betty Rosbottom,4.3,118,29,2021-10-12,Nonfiction
HBR Guide to Critical Thinking,Harvard Business Review,4.3,42,29,2023-01-31,Nonfiction
No Excuses!: The Power of Self-Discipline,Brian Tracy,4.7,3178,31,2023-08-15,Self-Help
Plays Well with Others: The Surprising Science Behind Why Everything You Know About Relationships Is (Mostly) Wrong,Eric Barker,4.7,871,31,2022-05-10,Self-Help
Holy Moments: A Handbook for the Rest of Your Life,Matthew Kelly,4.8,256,31,2022-08-15,Self-Help
"The Wellness Trap: Break Free from Diet Culture, Disinformation, and Dubious Diagnoses, and Find Your True Well-Being",Christy Harrison,4.2,91,31,2023-04-25,Self-Help
Tidy the F*ck Up: The American Art of Organizing Your Sh*t,Messie Condo,4.6,853,31,2019-05-28,Self-Help
Manifest Now,Idil Ahmed,4.8,1645,31,2018-06-25,Self-Help
Shut Up and Write the Book: A Step-by-Step Guide to Crafting Your Novel From Plan to Print,Jenna Moreci,4.6,234,31,2023-01-24,Self-Help
Not Drinking Tonight: A Guide to Creating a Sober Life You Love,Amanda E. White,4.7,272,31,2022-01-04,Self-Help
Helping People Change: Coaching with Compassion for Lifelong Learning and Growth,Richard Boyatzis,4.7,416,31,2019-08-20,Self-Help
Look: How to Pay Attention in a Distracted World,Christian Madsbjerg,4.1,8,31,2023-07-18,Self-Help
"Best Self: Be You, Only Better",Mike Bayer,4.6,6427,31,2019-01-08,Self-Help
"Emotional Self-Care for Black Women: Discover How to Raise Your Self-Esteem, Eliminate Negative Thinking and Heal from Past Traumas Even if Your Life is Chaotic Right Now",Alicia Magoro,4.7,439,31,2022-07-27,Self-Help
The Book of Healing: Selected Poetry and Prose,Najwa Zebian,4.8,497,31,2021-11-09,Self-Help
"Self-Care Habits for Busy Women: A Guide to Choosing Yourself Every Day, Breaking Free From an Overwhelming Lifestyle, and 6 Steps to Getting Back on Track",Tula Rhodes,4.7,152,31,2023-01-02,Self-Help
"The 7 A.M. Workout Edge: Wake Up, Work Out, Own the Day",Anthony Arvanitakis,4.6,75,31,2023-05-23,Self-Help
"How to Be Better at Almost Everything: Learn Anything Quickly, Stack Your Skills, Dominate",Pat Flynn,4.5,281,31,2019-01-29,Self-Help
Voices of Recovery,Sex Addicts Anonymous,4.8,333,31,2019-02-03,Self-Help
The Culture Playbook: 60 Highly Effective Actions to Help Your Group Succeed,Daniel Coyle,4.5,200,31,2022-05-03,Self-Help
"No Time Like the Present: Finding Freedom, Love, and Joy Right Where You Are",Jack Kornfield,4.7,450,31,2017-05-16,Self-Help
Dark Feminine Seduction: Unleashing Your Inner Femme Fatale,Elisabeth Barter,4.1,7,31,2023-05-23,Self-Help
Radically Content: Being Satisfied in an Endlessly Dissatisfied World,Jamie Varon,4.5,307,31,2022-04-12,Self-Help
"The Moses Code: The Most Powerful Manifestation Tool in the History of the World, Revised and Updated",James F. Twyman,4.6,1028,31,2021-05-11,Self-Help
"The Self-Love Experiment: Fifteen Principles for Becoming More Kind, Compassionate, and Accepting of Yourself",Shannon Kaiser,4.5,938,31,2017-08-29,Self-Help
How to Be Sick (Second Edition): A Buddhist-Inspired Guide for the Chronically Ill and Their Caregivers,Toni Bernhard,4.5,535,31,2018-09-25,Self-Help
The Infinite Way,Joel Goldsmith,4.7,747,31,2022-07-22,Self-Help
"Your Greater Is Coming: Discover the Path to Your Bigger, Better, and Brighter Future",Joel Osteen,4.8,380,31,2022-10-04,Self-Help
Activate Your Super-Human Potential: The Ultimate 5D Toolkit,Jerry Sargeant,4.9,105,31,2023-01-17,Self-Help
"Spirit Hacking: Shamanic Keys to Reclaim Your Personal Power, Transform Yourself, and Light Up the World",Shaman Durek,4.6,1524,31,2019-10-15,Self-Help
Playing with FIRE (Financial Independence Retire Early): How Far Would You Go for Financial Freedom?,Scott Rieckens,4.5,842,31,2019-01-01,Self-Help
The Path Made Clear: Discovering Your Life's Direction and Purpose,Oprah Winfrey,4.6,4542,31,2019-03-26,Self-Help
Listening Well: The Art of Empathic Understanding,William R. Miller,4.7,298,31,2018-03-24,Self-Help
The Motivation Myth: How High Achievers Really Set Themselves Up to Win,Jeff Haden,4.4,914,31,2018-01-09,Self-Help
Debtors Anonymous Twelve Steps Study Guide for D.A.: Recovery from Compulsive Debting,Debtors Anonymous,4.9,220,31,2021-07-13,Self-Help
Happiness Is the Way: How to Reframe Your Thinking and Work with What You Already Have to Live the Life of Your Dreams,Wayne W. Dyer,4.7,1119,31,2019-08-27,Self-Help
You Are Not a Rock: A Step-by-Step Guide to Better Mental Health (for Humans),Mark Freeman,4.8,227,31,2018-09-04,Self-Help
